"","SPY.Adjusted"
"1116",-0.00419597550481576
"1117",0.00760189021429714
"1118",-0.0140079030583964
"1119",0.000783625034758373
"1120",0.0126060374810768
"1121",-0.0179455368860353
"1122",0.00220215262156653
"1123",0.00297951614852821
"1124",0.00510297431216333
"1125",0.0136108916904538
"1126",-0.00604353073611552
"1127",-0.00287986886684166
"1128",-0.0116811882234105
"1129",0.00887139114610935
"1130",0.0129686700989922
"1131",0.00852764599850175
"1132",0.00951670353687639
"1133",0.014668374582711
"1134",-0.000821881240725908
"1135",0.00119524123523984
"1136",0.0103217465561452
"1137",-0.00711746311633021
"1138",-0.0182460180170398
"1139",-0.00432836508909151
"1140",0.00334291502818829
"1141",-0.00692622150250788
"1142",0.00578793100000041
"1143",-0.00823470224785527
"1144",0.0161009549792412
"1145",-0.000603056402010083
"1146",0.0137760690602047
"1147",0.000668857963156633
"1148",-0.00558823375661266
"1149",-0.00374337543276937
"1150",-0.0206880572575052
"1151",-0.00291362031872744
"1152",-0.00685836997416445
"1153",-0.00426145378097509
"1154",-0.0258795089468844
"1155",0.00540392231886599
"1156",-0.0479740417600985
"1157",-0.00149754691297765
"1158",-0.0673409749653873
"1159",0.0454506137016342
"1160",-0.045183094789671
"1161",0.0439056684223731
"1162",0.00671037646191763
"1163",0.0209440814115993
"1164",-0.00857596631313839
"1165",0.000668528433911852
"1166",-0.0440756817684598
"1167",-0.0164654698703979
"1168",0.000799021370483821
"1169",0.032380467902227
"1170",0.0139863147492605
"1171",-0.0153613200217313
"1172",0.0144292046341983
"1173",0.0283310645519457
"1174",0.00263331761076468
"1175",0.00442794036304672
"1176",-0.0105279022171114
"1177",-0.0258818609019436
"1178",-0.00732436713815421
"1179",0.0278169487749427
"1180",-0.0104459789692539
"1181",-0.0265590663027719
"1182",0.00644907745214773
"1183",0.00912930119599764
"1184",0.0137490294608682
"1185",0.0171104343574529
"1186",0.00590075007886615
"1187",-0.0100070821237068
"1188",-0.00116424295066953
"1189",-0.0299008462635664
"1190",-0.0328584608284137
"1191",0.00600683972088412
"1192",0.0235022476257862
"1193",0.0111215274332537
"1194",-0.0206298957476356
"1195",0.00787241727619037
"1196",-0.0253068264775678
"1197",-0.0288706652144137
"1198",0.0216861042958714
"1199",0.0183460090800747
"1200",0.0179297129127693
"1201",-0.00671840693669346
"1202",0.0328985553647119
"1203",0.00100279719735674
"1204",0.0087339381616669
"1205",-0.00198972640957518
"1206",0.0169496192332499
"1207",-0.0192756589279437
"1208",0.019357408053966
"1209",-0.0118997418476496
"1210",0.0043661362037728
"1211",0.0188092094965748
"1212",0.012186382765381
"1213",-0.019635213690651
"1214",0.0101072719541957
"1215",0.0342418723055937
"1216",-0.000233102704565447
"1217",-0.0244011299635618
"1218",-0.0282846771360994
"1219",0.0161798740009118
"1220",0.0180633744213541
"1221",-0.00611769383070282
"1222",0.0061966340809505
"1223",0.0127490770977463
"1224",-0.0376078887677469
"1225",0.00937458514267142
"1226",0.0186473099281992
"1227",-0.00951944330257337
"1228",0.00492959266341408
"1229",-0.0159898421972944
"1230",-0.0160042802953129
"1231",-0.00106528406521278
"1232",-0.0192026097773947
"1233",-0.00393546860892435
"1234",-0.0223127592335866
"1235",-0.00188950221619333
"1236",0.0285554465884967
"1237",0.00283608429902404
"1238",0.0403255720206364
"1239",-0.000160061957466873
"1240",-0.000880522699058695
"1241",0.0108330573048718
"1242",0.000316938075704876
"1243",0.00371558312023801
"1244",-0.0221806298348506
"1245",0.0168004616382378
"1246",-0.0147048357996793
"1247",-0.00938300225202227
"1248",-0.0107031729830389
"1249",0.00360771053961795
"1250",0.00148168110778713
"1251",-0.0107493767224085
"1252",0.0298113194501886
"1253",0.00193475252822228
"1254",0.0088198741622918
"1255",0.00890076294069697
"1256",0.000790991461563806
"1257",-0.0132104008284069
"1258",0.0102810101342925
"1259",-0.00492804159326621
"1260",0.0158104397440875
"1261",0.0015676833273961
"1262",0.00265882711714571
"1263",-0.00258064710946293
"1264",0.00242448430624709
"1265",0.00863308133693153
"1266",0.000541946967549833
"1267",0.00239648563700268
"1268",-0.00518679493073027
"1269",0.00387325102286074
"1270",0.0109954559646797
"1271",0.00526274295832074
"1272",0.0037204087297189
"1273",-0.00257993769592701
"1274",-0.00114047103379189
"1275",0.00833261377462868
"1276",-0.00514298631564269
"1277",-0.000454994576732481
"1278",-0.00341951204045099
"1279",-0.000380792478980041
"1280",0.00871915271719903
"1281",0.00158396112983539
"1282",0.0139212422503423
"1283",-0.000669065604510521
"1284",0.00252557974402468
"1285",0.00296312948215949
"1286",0.00125667077811098
"1287",-0.00741482436149088
"1288",0.00741482436149088
"1289",-0.00125667077811098
"1290",-0.00467071990703971
"1291",0.011012326161846
"1292",0.00264243485152793
"1293",0.000440003096949582
"1294",-0.00322967074045799
"1295",0.00440123597823039
"1296",0.00219321390385652
"1297",0.00167844997235544
"1298",0.0029120620789147
"1299",-0.00393317010471694
"1300",0.00516775562737504
"1301",-0.00305387576460081
"1302",-0.00408667652425976
"1303",-0.0147330746174719
"1304",0.00695142249618463
"1305",0.00989996482797562
"1306",0.00386016291192171
"1307",7.27654535426225e-05
"1308",0.0178652766685126
"1309",-0.00107150363877562
"1310",0.00577264481032813
"1311",0.00138388615715446
"1312",0.00391229905357182
"1313",-0.00291505810839077
"1314",-0.00163866958613834
"1315",-0.00723013741915146
"1316",0.00322769991584959
"1317",0.0139375966049444
"1318",-0.00311198004302771
"1319",-0.00497088076415775
"1320",-0.00171039138796303
"1321",0.0041278559778144
"1322",0.00728793620565948
"1323",-0.00409726329155724
"1324",-0.00996059425810358
"1325",-0.000500274441431969
"1326",-0.0112945538476721
"1327",-0.0169274232780614
"1328",0.00806155809799591
"1329",0.0129811182446824
"1330",-0.0119596825873662
"1331",-0.000656669395278087
"1332",0.0147039228872057
"1333",-0.0033853200174887
"1334",-0.00644146033775606
"1335",0.00166859150048282
"1336",-0.00844455348265605
"1337",0.00379436885948436
"1338",0.0135987358570775
"1339",0.00694468716514152
"1340",0.0016398148475778
"1341",-0.00371077928434183
"1342",0.00620044083146265
"1343",-0.00298854962799311
"1344",-0.00765474917542353
"1345",-0.0162899162848111
"1346",0.000729728663760199
"1347",-0.00401983806683592
"1348",-0.00594943655761959
"1349",0.00206083058303541
"1350",-0.0030191781215958
"1351",-0.011122612281941
"1352",-0.00575817815748803
"1353",-0.0038319308266237
"1354",-0.0149420932501583
"1355",-0.00859571203601561
"1356",0.0170423731885938
"1357",0.00174109823267798
"1358",0.000529592706036475
"1359",0.00196357278222514
"1360",-0.00324968906232392
"1361",0.0120391205766808
"1362",-0.014616326084302
"1363",-0.00220373687275544
"1364",-0.0254990573439837
"1365",-0.000468157268716851
"1366",0.00754385332113827
"1367",0.0222197290133233
"1368",0.000605865937099992
"1369",0.00792002501838507
"1370",-0.0127786265999266
"1371",0.0114255616165249
"1372",-0.00641541728242512
"1373",0.0105444787689235
"1374",0.0101754216276539
"1375",0.00193638721683165
"1376",0.00962616467969379
"1377",-0.00162257213224937
"1378",-0.0226942976000188
"1379",0.00767188597388735
"1380",-0.0161645237547487
"1381",0.00501320525362114
"1382",0.00897628622551228
"1383",-0.00285763927177296
"1384",0.0246211666990233
"1385",0.00300795893989125
"1386",0.00657101697972884
"1387",-0.00452213558322345
"1388",-0.00954883693712194
"1389",-0.00125547814205973
"1390",-0.00875858854699452
"1391",0.000148996296047699
"1392",-0.00485667639465071
"1393",0.0166382815309003
"1394",-0.00235979570035116
"1395",0.00684359904754839
"1396",0.00737959384415277
"1397",0.00261731549421018
"1398",-0.00919043705218314
"1399",-0.0101636615340022
"1400",-0.00862417872999899
"1401",0.000224231824538457
"1402",0.0163625679151842
"1403",0.018265124400199
"1404",0
"1405",-0.00701903991356101
"1406",-0.00087172349750464
"1407",-0.00692873525943671
"1408",0.019639185843384
"1409",0.00193601868798865
"1410",0.00500063488700953
"1411",0.00121090062985907
"1412",0.000854105470477151
"1413",0.00163425957237795
"1414",-0.000497166450116993
"1415",0.000141922107585124
"1416",0.00113601618974357
"1417",0.00735138339602326
"1418",0.00133688565185075
"1419",7.05958372337889e-05
"1420",-0.0030289326539652
"1421",0.000423228794812047
"1422",-0.00821305820032414
"1423",0.0060249471211602
"1424",0.000211856069762817
"1425",-0.000989602171679316
"1426",0.000777746101916499
"1427",-0.0072341868368575
"1428",0.00475792762983396
"1429",-0.000921702903740496
"1430",-0.00085106282136227
"1431",0.0200933227236044
"1432",0.00388749251866827
"1433",-0.00569744405070161
"1434",0.00278324038581523
"1435",0.00333001740023331
"1436",0.0151214849538643
"1437",0.00442458484696839
"1438",-0.00340172144948436
"1439",-0.000818348318317952
"1440",0.00054557979129477
"1441",6.82481457650042e-05
"1442",-0.00041780062601493
"1443",-0.00150979948452612
"1444",-0.0106987294088343
"1445",-0.00563714811094673
"1446",0.00937767504332232
"1447",-0.0046429862660915
"1448",0.00263601886879083
"1449",0.00103835748664416
"1450",0.00407470536092536
"1451",0.00714271339098627
"1452",6.82053830054485e-05
"1453",-0.00342724661286642
"1454",-0.00993664822251539
"1455",-0.00640066812282836
"1456",0.000558565340489814
"1457",-0.0032841691256289
"1458",0.00829349207928232
"1459",0.0100824064570819
"1460",0.00452449145148748
"1461",-0.00260233011709055
"1462",-0.0168051519604306
"1463",0.000139930733756621
"1464",-0.0139735500721958
"1465",-0.0028324940481399
"1466",0.00290302762137262
"1467",-0.000565817409585279
"1468",0
"1469",0.0104159066185705
"1470",-0.00893136469849409
"1471",0.00204661212791635
"1472",0.00779478043081205
"1473",-0.0229244606024697
"1474",-0.0120970021787894
"1475",0.000869078164598136
"1476",0.000795918183239763
"1477",-0.00347792988101059
"1478",-0.0135905499856834
"1479",-0.00169321943717637
"1480",0.00492505622138673
"1481",0.0200370046830098
"1482",0.000431257880848968
"1483",0.00186594554682173
"1484",0.0135329669264195
"1485",-0.00212451290087312
"1486",-0.00511758171952525
"1487",0.00802024375374266
"1488",0.00465468287894399
"1489",0.000210801521280501
"1490",-0.00493601109271058
"1491",-0.00141518663992457
"1492",0.00176813450605895
"1493",0.00338664565629188
"1494",0.00302385813889483
"1495",0.000421327298939289
"1496",0.00678552958165213
"1497",0.000487877463198672
"1498",-0.00615098085325361
"1499",-0.00372246329900339
"1500",0.0116834543381481
"1501",0.0110671793645665
"1502",-0.00745647379472647
"1503",0.00573521378234876
"1504",-0.00911851481249037
"1505",-0.00308579827853528
"1506",-0.00422428267315933
"1507",-0.00134114872889235
"1508",-0.0108667863146596
"1509",0.0168531257046718
"1510",0.0253073177811851
"1511",-0.00226164812507257
"1512",0.00438178091733388
"1513",-0.00273628728541553
"1514",-0.00288145177548937
"1515",0.00253911379446148
"1516",0.00791781303593364
"1517",-6.77019122630185e-05
"1518",-0.000680388866733495
"1519",0.000680388866733495
"1520",-0.000136136615997984
"1521",0.00643941374734336
"1522",0.00222746578925115
"1523",0.00537897511638352
"1524",0.00160777971317927
"1525",0.00026790492346862
"1526",0.00560625613099663
"1527",-0.0011985270626873
"1528",0.00392353345265395
"1529",-0.00392353345265395
"1530",-0.00246868968807767
"1531",0.0102346925555263
"1532",-0.0113039734501736
"1533",0.0100468064438806
"1534",0.000727891557256832
"1535",-0.00132368495977087
"1536",0.00554885221098544
"1537",-0.000197732043031529
"1538",0.00164602514957668
"1539",0.000854607962761378
"1540",0.000919719344977921
"1541",-0.00118268697848301
"1542",0.0074666575982496
"1543",-0.0125415301287433
"1544",-0.00609753794087986
"1545",0.00972520664269449
"1546",-0.0192103031199906
"1547",0.00682246799480257
"1548",0.0125194020016224
"1549",-0.0019765978346804
"1550",0.00329223478692509
"1551",0.00531123355113383
"1552",0.00891863125647863
"1553",0.00136071153065931
"1554",0.00181032197360587
"1555",0.00425513081358808
"1556",0.00378868804040611
"1557",-0.00224601519569401
"1558",0.00141222305709832
"1559",0.00530986019575508
"1560",-0.00132116687584194
"1561",-0.00553397882911177
"1562",-0.00232554455458445
"1563",0.00696090801908067
"1564",-0.00857943127720961
"1565",0.00800107905233105
"1566",-0.00418630013407917
"1567",0.00797073593719766
"1568",0
"1569",0.00306861802194813
"1570",-0.00396527012346048
"1571",0.00492225513422095
"1572",-0.0101905773706514
"1573",0.00405011301626423
"1574",-0.00450116574123349
"1575",0.00674439828178297
"1576",0.00345086157219487
"1577",0.0121743504493343
"1578",0.00327181876514704
"1579",-0.00245283144060604
"1580",-0.0234467659469981
"1581",0.0146551715386742
"1582",-0.0147195251800154
"1583",-0.00627312894061571
"1584",0.00865560943993771
"1585",0.00442844909739737
"1586",0.010256311944679
"1587",0.000633606455860303
"1588",0.00404546247746751
"1589",-0.00176781472314591
"1590",0.00667600986038863
"1591",0.00238263083089674
"1592",-0.0088059983011668
"1593",0.00924460504914126
"1594",0.0100894856660316
"1595",0.00253745128424043
"1596",0.00505609949609997
"1597",0.00454078427737326
"1598",-0.0028201229025937
"1599",0.00324859194550875
"1600",0.000794922120583408
"1601",0.0102807700315255
"1602",0.00537215790733914
"1603",-0.00470631779625297
"1604",0.00963043685812348
"1605",-5.9803786641055e-05
"1606",0.00143640368627729
"1607",-0.00744514177758493
"1608",-0.00289701785842134
"1609",-0.000846549164151611
"1610",0.00597076101545202
"1611",-0.0065155573525022
"1612",0.00368571673486073
"1613",-0.0144562412108034
"1614",0.00549114522102645
"1615",-0.00481836795362423
"1616",-0.0140999076225592
"1617",0.0090126424634418
"1618",0.0126399843514147
"1619",0
"1620",-0.0103691481192305
"1621",-0.0083115888643599
"1622",0.0150941681922303
"1623",-0.00629219394055713
"1624",0.0076920908328395
"1625",0.00787422681411076
"1626",-0.0139130513747325
"1627",-0.025090404513028
"1628",0.0032050269335544
"1629",-0.0127166630392077
"1630",0.00956852056593416
"1631",0.00985211795360463
"1632",0.00585278588686311
"1633",-0.00410590481512152
"1634",0.00584260745233411
"1635",-0.000929626396034777
"1636",0.000433868971465579
"1637",0.0107307335621947
"1638",0.00568890775175124
"1639",0.00717159009079715
"1640",0.000363142484730794
"1641",0.0135288066896369
"1642",0.000417930942854916
"1643",0.00381333006820306
"1644",-0.00375384538140544
"1645",0.00256373813066091
"1646",0.00546265592371498
"1647",0.00177517944445515
"1648",0.00194881213564546
"1649",-0.00212645461474281
"1650",-0.00367198686389081
"1651",0.00242985795029771
"1652",0.00106496754114627
"1653",-0.00307997979460772
"1654",0
"1655",0.000711876530382405
"1656",0.011492022495184
"1657",0.00169768246705271
"1658",-0.00146344347539884
"1659",-0.0056984543414762
"1660",-0.00324609885416294
"1661",0.0036582927516573
"1662",-0.00288974296900513
"1663",-0.00118215480962558
"1664",0.00295211365068493
"1665",-0.00514243536702974
"1666",-0.0140844168977239
"1667",-0.00331136194875992
"1668",-0.00641272849552177
"1669",0.00490406068576466
"1670",-0.00617946174130957
"1671",0.00907378792961566
"1672",0.00336659029269448
"1673",-0.00372783001045018
"1674",-0.0162150128084715
"1675",0.0035447770690018
"1676",0.00158482890647349
"1677",-0.00317269637654238
"1678",0.00451227015039368
"1679",0.00823871113011521
"1680",0.00126625685546689
"1681",0.00048177386226822
"1682",0.0095307748892548
"1683",0.00736962263116414
"1684",0.0031338045331637
"1685",-0.00266022399047294
"1686",0.00224675072627889
"1687",0.00577079225256227
"1688",0.00445270197359537
"1689",0.0115077455653552
"1690",-0.00167736299455168
"1691",-0.00701609138059212
"1692",-0.00463804639714294
"1693",-0.00235681690541867
"1694",-0.00289455691927998
"1695",0.00383797014564013
"1696",-0.00460735617520491
"1697",-0.00534259717902774
"1698",0.00788526041900006
"1699",-0.000945364019192318
"1700",-0.00926359617990791
"1701",0.00754837132528685
"1702",-0.0086826356608567
"1703",-0.0117150086249742
"1704",0.000724927324537106
"1705",0.021328823154465
"1706",0.0064225286433528
"1707",0.00398606807712198
"1708",-0.00728037796189973
"1709",0.0138692419610758
"1710",0.00666082967183623
"1711",0.00673186291912753
"1712",5.70599978582109e-05
"1713",0.00577495826334484
"1714",-0.00480019217681793
"1715",0.00331667549761594
"1716",0.00455717083407237
"1717",0.00158990526612257
"1718",0.00531996276052471
"1719",-0.00497930548104897
"1720",-0.00284020422362374
"1721",0.00238632269618755
"1722",0.00351231769365423
"1723",-0.00317200960095754
"1724",0.00509287891578847
"1725",-0.0127240321490918
"1726",0.013401048792856
"1727",0.00016923627897647
"1728",-0.00203199361301909
"1729",0.00799222404841959
"1730",0.00497689935834611
"1731",0.00434138725741651
"1732",-0.0035050496372584
"1733",-0.00217624732679322
"1734",-0.00313277550676005
"1735",0.00803634843313539
"1736",0.00499000122677185
"1737",-0.000995919657896138
"1738",0.000276635674840264
"1739",0.00243225906101419
"1740",-0.000662794603026207
"1741",-0.00260006666600177
"1742",-0.00432991263722737
"1743",-0.000111100376467554
"1744",-0.00440541176701892
"1745",0.0111150779572373
"1746",0.002538950529547
"1747",-0.00358957847392727
"1748",-0.011294320728779
"1749",-0.00330683725346415
"1750",-0.000112211470994161
"1751",0.00621227905623645
"1752",-0.00318524285920141
"1753",0.0169285619556874
"1754",-0.00115644545495996
"1755",0.00579970117562834
"1756",0.00532850148653452
"1757",0.00218914365721901
"1758",0.00507100136418526
"1759",-5.44803677451355e-05
"1760",-0.000163258847980963
"1761",0.00472191456054727
"1762",-0.00962993405602219
"1763",-0.00016427784666817
"1764",-0.00290188105154776
"1765",0.00612285408892799
"1766",0.000217960475365153
"1767",0.000653681490115687
"1768",0.00271898092707357
"1769",-0.0133940567453923
"1770",0.0108385917543883
"1771",0.00537546816268986
"1772",-0.00130038076673866
"1773",-0.00423860333202075
"1774",0.00293625103816098
"1775",0.000651714690357075
"1776",-0.00822707399447875
"1777",-0.0215670012897942
"1778",-0.0049314568858021
"1779",0.00593704582167209
"1780",-0.00965145180209248
"1781",0.0105445441031575
"1782",-0.00587570060684328
"1783",-0.0227621309853401
"1784",0.00698000870405924
"1785",-0.00125508715162681
"1786",0.0131010253751445
"1787",0.0123196633527556
"1788",0.00183489046082652
"1789",0.0108842606006068
"1790",0.000494658922899127
"1791",0.00514924857381782
"1792",0.00550385375822238
"1793",0.0011946659107398
"1794",-0.00664369790463937
"1795",0.00588362056272018
"1796",-0.00114147910623341
"1797",0.00553193297179
"1798",-0.000378866616240536
"1799",5.40016795635978e-05
"1800",0.00523390460398865
"1801",0.00252603033935106
"1802",-0.00705726863847023
"1803",0.0139580165196982
"1804",0.000905860820956228
"1805",0.00228748456738259
"1806",0.000425344604633615
"1807",-0.000531528385618429
"1808",-0.00495482775090039
"1809",0.000267348688913316
"1810",-0.0112769349038926
"1811",-0.00281188655068476
"1812",0.00900296842461223
"1813",0.00711269708568718
"1814",-0.00534295980932242
"1815",0.00582229402918966
"1816",-0.00388609869182499
"1817",-0.00414380958863969
"1818",0.00473428530813447
"1819",-0.00721813466352117
"1820",-0.00211050447131278
"1821",0.00491787460954463
"1822",0.00816095343757528
"1823",0.00660883958403602
"1824",0.0033410443547659
"1825",-0.00132441430863839
"1826",-0.0118926156377661
"1827",-0.0111127807053588
"1828",0.00411430177927041
"1829",0.0106933805904053
"1830",-0.0212296333285309
"1831",-0.00904929406999599
"1832",0.00784730783424248
"1833",0.00686393149433684
"1834",0.0104233207609097
"1835",0.00139578522801465
"1836",0.00348123028595637
"1837",0.0045344259782425
"1838",-0.00234470413719468
"1839",0.00202504478032051
"1840",-0.00823259630882056
"1841",0.00316209047212457
"1842",0.00464452438416885
"1843",0.0029784200462597
"1844",0.000106169115009713
"1845",-0.00143477778277568
"1846",0.00191246413486379
"1847",-0.00874217014281609
"1848",0.00587236932172175
"1849",-0.00106532338242094
"1850",0.00149082702475312
"1851",0.00968898924222028
"1852",0.000895479368317353
"1853",-0.00474930516806538
"1854",-0.00881895456608017
"1855",0.00346259460411424
"1856",0.00366263449301307
"1857",-0.00632511717738637
"1858",0.00838924019440945
"1859",0.00242918840911255
"1860",0.00400033705542491
"1861",0.0061280584904928
"1862",-0.000731236403707314
"1863",0.00515964892959175
"1864",0.00160986364565829
"1865",0.00114135247032454
"1866",-0.000518479712545705
"1867",0.00202070065419679
"1868",0.00650075839633768
"1869",0.00477152388349822
"1870",0.00102326917912254
"1871",0.000102228510421298
"1872",-0.00348261897224855
"1873",-0.00710495898052699
"1874",0.00304381824103572
"1875",0.000823793698135233
"1876",0.00277559954711482
"1877",0.00731267970849814
"1878",0.00112036938341742
"1879",0.00202812375871542
"1880",-0.000306268897515949
"1881",-0.00604202876276361
"1882",0.00450937731122547
"1883",-0.00071591245197844
"1884",0.00194229140159763
"1885",-0.00051080940336945
"1886",0.00667087671428046
"1887",0.00101457077902722
"1888",0.00490615890601553
"1889",-0.00348740193031638
"1890",-0.00645084145922858
"1891",0.00447432734513065
"1892",-0.00396495552514509
"1893",0.00137427778367272
"1894",0.00502272228698963
"1895",-0.00187428740711848
"1896",0.00369450980564157
"1897",-0.0114311818002397
"1898",0.0101675352147295
"1899",-0.00187324353692642
"1900",0.00434853922281064
"1901",0.00221745360791115
"1902",5.03021759215017e-05
"1903",-0.00469260204748245
"1904",0.000404536562863989
"1905",-0.00430644810454517
"1906",0.000152272157109223
"1907",-0.019945621070133
"1908",-0.00306050117616863
"1909",0.0071948669679065
"1910",-0.00974345894520834
"1911",0.000312348827262277
"1912",-0.00542920017466919
"1913",0.0115022715680757
"1914",0.0028936132283448
"1915",-0.00139395581383273
"1916",0.00674628641209996
"1917",0.00471058788325784
"1918",-0.00020435845803668
"1919",0.0083443260937397
"1920",0.0052054158058441
"1921",0.00266784487564387
"1922",0.00291186950681244
"1923",-0.00155540403199961
"1924",0.00505764925917251
"1925",0.000649019039740573
"1926",-0.000399255706406088
"1927",-0.000549425973899176
"1928",0.00284411404447038
"1929",-0.000498526258029486
"1930",-0.000548527850244618
"1931",-0.00144723887714537
"1932",0.00448508734396658
"1933",-0.00258902707271691
"1934",-0.00635122121422782
"1935",0.00375564477454393
"1936",0.00114891025742558
"1937",-0.00585847278893059
"1938",-0.000753522168313481
"1939",0.00751008408774378
"1940",0.00134591747754254
"1941",0.0053161236661543
"1942",-0.00090165204978554
"1943",-0.00775306928318198
"1944",-0.00574072988264707
"1945",0.00779727863216095
"1946",-0.0162669824304862
"1947",0.00791426958144914
"1948",-0.00182103627418773
"1949",-0.00263560384261297
"1950",-0.0136448851613462
"1951",0.000154625974135847
"1952",0.0109491720433113
"1953",-0.00117112511471884
"1954",-0.0155568777804325
"1955",0.0173384194222281
"1956",-0.020032556536572
"1957",-0.0114798976095489
"1958",-0.0165636056218501
"1959",0.00154632195923199
"1960",-0.00678919515155396
"1961",-0.000858574532990097
"1962",0.0117418837015686
"1963",0.00966274495845099
"1964",0.0196172322012904
"1965",-0.00713632823991528
"1966",0.0115576629065011
"1967",0.00766568731870798
"1968",-0.00137529150716098
"1969",0.0114046622073953
"1970",-0.00151307730852768
"1971",0.00639011698182834
"1972",0.0113705514337372
"1973",0.000545413244249282
"1974",-0.00347551502747567
"1975",0.00629651111779594
"1976",0.00399510945407755
"1977",0.000934825902236369
"1978",0.00314264640868966
"1979",0.000979978002386694
"1980",-0.00107806582580139
"1981",0.0011271038494316
"1982",0.000244895745184159
"1983",0.000636259095701419
"1984",0.00575719010713627
"1985",-0.00160675594576443
"1986",0.00175262577198687
"1987",0.00533624878459094
"1988",0.00280254252961143
"1989",-0.000723906244796346
"1990",0.00255581936088145
"1991",-0.00212164294977768
"1992",-0.0069740219952088
"1993",0.00644307037365532
"1994",0.00385573868074207
"1995",-0.00110678932861941
"1996",0.00163561895915709
"1997",-0.00670501883145302
"1998",-0.000677938232160002
"1999",-0.0161611375647377
"2000",0.00505720168387036
"2001",-0.016293568040366
"2002",-0.00689305086166048
"2003",-0.0080520760017615
"2004",0.0194150900325116
"2005",0.0244279811722876
"2006",0.0042460878855195
"2007",0.00458932363845754
"2008",0.00134847127438853
"2009",9.64117943196285e-05
"2010",0.00321941941191906
"2011",0.00134251990958223
"2012",-0.00538036440734668
"2013",-0.0099725582288297
"2014",-0.000535388204375487
"2015",-0.0182245497257663
"2016",-0.00946362276544921
"2017",0.0123841184133271
"2018",0.0175891416879743
"2019",-0.00804570249424064
"2020",-0.00786451130603627
"2021",-0.00281661957115098
"2022",-0.00605541753890559
"2023",-0.00920275514875435
"2024",0.0130287749203166
"2025",0.00213059572592122
"2026",0.00503530475358271
"2027",0.0147615131116616
"2028",-0.00549792799854298
"2029",0.00233908399484317
"2030",-0.013278372926802
"2031",-0.0129073023991655
"2032",0.00920111663477208
"2033",-0.0126546138566104
"2034",0.0123079954783982
"2035",0.0143576743596245
"2036",-0.00381515388220688
"2037",0.0100443659987111
"2038",-0.00276914154428898
"2039",-0.00448556565236391
"2040",0.0105967159900837
"2041",0.000580018952527794
"2042",0.00957073326065228
"2043",0.00410811257499866
"2044",0.00157196596081821
"2045",9.50167922537659e-05
"2046",-0.000713988728503701
"2047",0.0059825237774298
"2048",-0.0001418960226518
"2049",0.00283670805870706
"2050",-0.000850020608845981
"2051",-0.00118224003332745
"2052",-0.00341182560817632
"2053",0.00629353962482693
"2054",-0.00411252433865705
"2055",-0.00422446443409363
"2056",0.0010934549707553
"2057",-0.0141642372357085
"2058",0.00413584707406489
"2059",-0.0163546253735065
"2060",-0.0023446137086669
"2061",0.0126339300249301
"2062",-0.00615126245730568
"2063",0.0132720160829827
"2064",-0.00297693541534372
"2065",0.0119498810085537
"2066",-0.00457181944010632
"2067",0.00878789106347888
"2068",-0.0019501899803398
"2069",-0.00563491524147075
"2070",-0.0147621991680076
"2071",-0.00238428907828325
"2072",0.00228704544029057
"2073",0.012126038268014
"2074",-0.00877800337073342
"2075",-0.00354248177306271
"2076",0.00359090535945317
"2077",0.00671080962696635
"2078",-0.00265006470571016
"2079",0.00337142406192381
"2080",0.00441385723818311
"2081",0.0054421784422729
"2082",-0.00453294199495513
"2083",0.00191110860921828
"2084",0.00447704161205387
"2085",-0.000285216200556881
"2086",-0.0115703029589502
"2087",0.00909542707714106
"2088",-0.00119204510379411
"2089",0.00490214332773053
"2090",0.00251306330578327
"2091",0.00231794716264755
"2092",-0.0041666584079465
"2093",0.00317387428518412
"2094",-0.00412317167915965
"2095",-0.0100709097824385
"2096",0.0107829685898873
"2097",0.002843402339745
"2098",-0.0115179086238628
"2099",-0.00412552085655626
"2100",0.00398195920649425
"2101",0.0130800270556355
"2102",-0.00478406774213536
"2103",-0.00299597030643284
"2104",0.000190639332656062
"2105",0.0103735490011783
"2106",0.00108329259274953
"2107",0.00310190222128615
"2108",-0.000328565526946711
"2109",-0.000704411542154837
"2110",0.0029084684337306
"2111",-0.00239192571189495
"2112",-0.0108099070892429
"2113",0.00944747436301441
"2114",-0.00112893509863543
"2115",-0.00623215430354485
"2116",0.00203448525142225
"2117",-0.000993314174794868
"2118",0.00264583357777415
"2119",-0.00848229469469164
"2120",-0.00171457693403632
"2121",-0.00616870939967917
"2122",-0.000143856132089226
"2123",0.0119219505917805
"2124",0.00321848871237318
"2125",-0.00768438708762975
"2126",-0.00429486906078225
"2127",0.00543720495115441
"2128",0.0016155786943326
"2129",0.0103456877531229
"2130",-0.00444911838166373
"2131",0.00511018925201157
"2132",0.000707473993754704
"2133",-0.00728925653642776
"2134",-0.00304489238414796
"2135",-0.000190805577730657
"2136",-0.0211933220973481
"2137",0.00209116134442588
"2138",0.00798357516396653
"2139",-0.00091606902395025
"2140",-0.00285005952868822
"2141",0.00626905358527896
"2142",-0.0169197671080301
"2143",0.00180754516104908
"2144",0.0125128553602165
"2145",0.0109767683895869
"2146",0.0043288605174876
"2147",-0.000332458877239539
"2148",0.00799230005633245
"2149",0.000847576941279016
"2150",0.000517343386152724
"2151",-0.00395903035024858
"2152",-0.00179639647313401
"2153",-0.00564556182382692
"2154",-0.0104263970384766
"2155",-0.0058343024802463
"2156",0.0122085010524939
"2157",0.0068553235681561
"2158",0.000237215802529001
